Wavelength (nm),% Transmission,,,,,,,,,,
1117.8,64.36800000,,,,,,,,,,
1118,64.25400000,,,,,,,,,,
1118.2,64.13400000,,,,,,,,,,
1118.4,64.18100000,,,,,,,,,,
1118.6,63.91900000,,,,,,,,,,
1118.8,63.91300000,,,,,,,,,,
1119,63.91000000,,,,,,,,,,
1119.2,63.85400000,,,,,,,,,,
1119.4,63.91100000,,,,,,,,,,
1119.6,63.88400000,,,,,,,,,,
1119.8,63.64100000,,,,,,,,,,
1120,63.51300000,,,,,,,,,,
1120.2,63.31500000,,,,,,,,,,
1120.4,63.24400000,,,,,,,,,,
1120.6,63.14500000,,,,,,,,,,
1120.8,63.08400000,,,,,,,,,,
1121,63.18200000,,,,,,,,,,
1121.2,63.04100000,,,,,,,,,,
1121.4,62.90100000,,,,,,,,,,
1121.6,62.76100000,,,,,,,,,,
1121.8,62.62200000,,,,,,,,,,
1122,62.48200000,,,,,,,,,,
1122.2,62.31800000,,,,,,,,,,
1122.4,62.15600000,,,,,,,,,,
1122.6,61.99300000,,,,,,,,,,
1122.8,61.83100000,,,,,,,,,,
1123,61.66900000,,,,,,,,,,
1123.2,61.47100000,,,,,,,,,,
1123.4,61.27400000,,,,,,,,,,
1123.6,61.07800000,,,,,,,,,,
1123.8,60.88200000,,,,,,,,,,
1124,60.68600000,,,,,,,,,,
1124.2,60.47000000,,,,,,,,,,
1124.4,60.25500000,,,,,,,,,,
1124.6,60.04000000,,,,,,,,,,
1124.8,59.82600000,,,,,,,,,,
1125,59.61300000,,,,,,,,,,
1125.2,59.38800000,,,,,,,,,,
1125.4,59.16400000,,,,,,,,,,
1125.6,58.94100000,,,,,,,,,,
1125.8,58.71900000,,,,,,,,,,
1126,58.49800000,,,,,,,,,,
1126.2,58.24500000,,,,,,,,,,
1126.4,57.99400000,,,,,,,,,,
1126.6,57.74400000,,,,,,,,,,
1126.8,57.49500000,,,,,,,,,,
1127,57.24700000,,,,,,,,,,
1127.2,57.00100000,,,,,,,,,,
1127.4,56.75500000,,,,,,,,,,
1127.6,56.51000000,,,,,,,,,,
1127.8,56.26700000,,,,,,,,,,
1128,56.02400000,,,,,,,,,,
1128.2,55.75900000,,,,,,,,,,
1128.4,55.49500000,,,,,,,,,,
1128.6,55.23200000,,,,,,,,,,
1128.8,54.97100000,,,,,,,,,,
1129,54.71100000,,,,,,,,,,
1129.2,54.47200000,,,,,,,,,,
1129.4,54.23500000,,,,,,,,,,
1129.6,53.99900000,,,,,,,,,,
1129.8,53.76400000,,,,,,,,,,
1130,53.53000000,,,,,,,,,,
1130.2,53.29300000,,,,,,,,,,
1130.4,53.05800000,,,,,,,,,,
1130.6,52.82400000,,,,,,,,,,
1130.8,52.59100000,,,,,,,,,,
1131,52.35900000,,,,,,,,,,
1131.2,52.14700000,,,,,,,,,,
1131.4,51.93600000,,,,,,,,,,
1131.6,51.72600000,,,,,,,,,,
1131.8,51.51700000,,,,,,,,,,
1132,51.30900000,,,,,,,,,,
1132.2,51.10700000,,,,,,,,,,
1132.4,50.90700000,,,,,,,,,,
1132.6,50.70700000,,,,,,,,,,
1132.8,50.50800000,,,,,,,,,,
1133,50.31200000,,,,,,,,,,
1133.2,50.15400000,,,,,,,,,,
1133.4,49.99600000,,,,,,,,,,
1133.6,49.83900000,,,,,,,,,,
1133.8,49.68200000,,,,,,,,,,
1134,49.52700000,,,,,,,,,,
1134.2,49.40600000,,,,,,,,,,
1134.4,49.28500000,,,,,,,,,,
1134.6,49.16500000,,,,,,,,,,
1134.8,49.04500000,,,,,,,,,,
1135,48.92600000,,,,,,,,,,
1135.2,48.85000000,,,,,,,,,,
1135.4,48.77500000,,,,,,,,,,
1135.6,48.69900000,,,,,,,,,,
1135.8,48.62400000,,,,,,,,,,
1136,48.54900000,,,,,,,,,,
1136.2,48.49200000,,,,,,,,,,
1136.4,48.43600000,,,,,,,,,,
1136.6,48.37900000,,,,,,,,,,
1136.8,48.32200000,,,,,,,,,,
1137,48.26700000,,,,,,,,,,
1137.2,48.23800000,,,,,,,,,,
1137.4,48.21000000,,,,,,,,,,
1137.6,48.18200000,,,,,,,,,,
1137.8,48.15300000,,,,,,,,,,
1138,48.12700000,,,,,,,,,,
1138.2,48.15700000,,,,,,,,,,
1138.4,48.18700000,,,,,,,,,,
1138.6,48.21800000,,,,,,,,,,
1138.8,48.24800000,,,,,,,,,,
1139,48.27900000,,,,,,,,,,
1139.2,48.36200000,,,,,,,,,,
1139.4,48.44500000,,,,,,,,,,
1139.6,48.52800000,,,,,,,,,,
1139.8,48.61200000,,,,,,,,,,
1140,48.69600000,,,,,,,,,,
1140.2,48.81600000,,,,,,,,,,
1140.4,48.93700000,,,,,,,,,,
1140.6,49.05800000,,,,,,,,,,
1140.8,49.17900000,,,,,,,,,,
1141,49.30300000,,,,,,,,,,
1141.2,49.46900000,,,,,,,,,,
1141.4,49.63700000,,,,,,,,,,
1141.6,49.80500000,,,,,,,,,,
1141.8,49.97300000,,,,,,,,,,
1142,50.14400000,,,,,,,,,,
1142.2,50.35500000,,,,,,,,,,
1142.4,50.56700000,,,,,,,,,,
1142.6,50.77900000,,,,,,,,,,
1142.8,50.99300000,,,,,,,,,,
1143,51.20900000,,,,,,,,,,
1143.2,51.46200000,,,,,,,,,,
1143.4,51.71600000,,,,,,,,,,
1143.6,51.97100000,,,,,,,,,,
1143.8,52.22700000,,,,,,,,,,
1144,52.48900000,,,,,,,,,,
1144.2,52.85300000,,,,,,,,,,
1144.4,53.22000000,,,,,,,,,,
1144.6,53.59000000,,,,,,,,,,
1144.8,53.96200000,,,,,,,,,,
1145,54.33600000,,,,,,,,,,
1145.2,54.69800000,,,,,,,,,,
1145.4,55.06200000,,,,,,,,,,
1145.6,55.42900000,,,,,,,,,,
1145.8,55.79800000,,,,,,,,,,
1146,56.17000000,,,,,,,,,,
1146.2,56.59000000,,,,,,,,,,
1146.4,57.01300000,,,,,,,,,,
1146.6,57.43900000,,,,,,,,,,
1146.8,57.86900000,,,,,,,,,,
1147,58.30200000,,,,,,,,,,
1147.2,58.77800000,,,,,,,,,,
1147.4,59.25800000,,,,,,,,,,
1147.6,59.74200000,,,,,,,,,,
1147.8,60.23000000,,,,,,,,,,
1148,60.72200000,,,,,,,,,,
1148.2,61.27600000,,,,,,,,,,
1148.4,61.83500000,,,,,,,,,,
1148.6,62.39900000,,,,,,,,,,
1148.8,62.96800000,,,,,,,,,,
1149,63.54200000,,,,,,,,,,
1149.2,64.12300000,,,,,,,,,,
1149.4,64.70800000,,,,,,,,,,
1149.6,65.29900000,,,,,,,,,,
1149.8,65.89600000,,,,,,,,,,
1150,66.49600000,,,,,,,,,,
1150.2,67.07900000,,,,,,,,,,
1150.4,67.66700000,,,,,,,,,,
1150.6,68.26100000,,,,,,,,,,
1150.8,68.85900000,,,,,,,,,,
1151,69.46500000,,,,,,,,,,
1151.2,70.12200000,,,,,,,,,,
1151.4,70.78600000,,,,,,,,,,
1151.6,71.45500000,,,,,,,,,,
1151.8,72.13100000,,,,,,,,,,
1152,72.81300000,,,,,,,,,,
1152.2,73.48100000,,,,,,,,,,
1152.4,74.15500000,,,,,,,,,,
1152.6,74.83500000,,,,,,,,,,
1152.8,75.52100000,,,,,,,,,,
1153,76.21100000,,,,,,,,,,
1153.2,76.85900000,,,,,,,,,,
1153.4,77.51100000,,,,,,,,,,
1153.6,78.17000000,,,,,,,,,,
1153.8,78.83400000,,,,,,,,,,
1154,79.50300000,,,,,,,,,,
1154.2,80.17700000,,,,,,,,,,
1154.4,80.85800000,,,,,,,,,,
1154.6,81.54300000,,,,,,,,,,
1154.8,82.23500000,,,,,,,,,,
1155,82.93200000,,,,,,,,,,
1155.2,83.52700000,,,,,,,,,,
1155.4,84.12600000,,,,,,,,,,
1155.6,84.72900000,,,,,,,,,,
1155.8,85.33700000,,,,,,,,,,
1156,85.94900000,,,,,,,,,,
1156.2,86.50000000,,,,,,,,,,
1156.4,87.05500000,,,,,,,,,,
1156.6,87.61400000,,,,,,,,,,
1156.8,88.17600000,,,,,,,,,,
1157,88.74000000,,,,,,,,,,
1157.2,89.21400000,,,,,,,,,,
1157.4,89.69100000,,,,,,,,,,
1157.6,90.17000000,,,,,,,,,,
1157.8,90.65200000,,,,,,,,,,
1158,91.13500000,,,,,,,,,,
1158.2,91.51700000,,,,,,,,,,
1158.4,91.89900000,,,,,,,,,,
1158.6,92.28400000,,,,,,,,,,
1158.8,92.67000000,,,,,,,,,,
1159,93.05600000,,,,,,,,,,
1159.2,93.34300000,,,,,,,,,,
1159.4,93.63100000,,,,,,,,,,
1159.6,93.91900000,,,,,,,,,,
1159.8,94.20900000,,,,,,,,,,
1160,94.49700000,,,,,,,,,,
1160.2,94.67100000,,,,,,,,,,
1160.4,94.84500000,,,,,,,,,,
1160.6,95.01900000,,,,,,,,,,
1160.8,95.19400000,,,,,,,,,,
1161,95.36700000,,,,,,,,,,
1161.2,95.45400000,,,,,,,,,,
1161.4,95.54100000,,,,,,,,,,
1161.6,95.62800000,,,,,,,,,,
1161.8,95.71600000,,,,,,,,,,
1162,95.79900000,,,,,,,,,,
1162.2,95.77100000,,,,,,,,,,
1162.4,95.74200000,,,,,,,,,,
1162.6,95.71400000,,,,,,,,,,
1162.8,95.68500000,,,,,,,,,,
1163,95.65500000,,,,,,,,,,
1163.2,95.56900000,,,,,,,,,,
1163.4,95.48300000,,,,,,,,,,
1163.6,95.39700000,,,,,,,,,,
1163.8,95.31200000,,,,,,,,,,
1164,95.22300000,,,,,,,,,,
1164.2,95.07600000,,,,,,,,,,
1164.4,94.92800000,,,,,,,,,,
1164.6,94.78100000,,,,,,,,,,
1164.8,94.63400000,,,,,,,,,,
1165,94.48700000,,,,,,,,,,
1165.2,94.29300000,,,,,,,,,,
1165.4,94.10000000,,,,,,,,,,
1165.6,93.90600000,,,,,,,,,,
1165.8,93.71400000,,,,,,,,,,
1166,93.52100000,,,,,,,,,,
1166.2,93.33100000,,,,,,,,,,
1166.4,93.14100000,,,,,,,,,,
1166.6,92.95200000,,,,,,,,,,
1166.8,92.76300000,,,,,,,,,,
1167,92.57300000,,,,,,,,,,
1167.2,92.34700000,,,,,,,,,,
1167.4,92.12300000,,,,,,,,,,
1167.6,91.89800000,,,,,,,,,,
1167.8,91.67500000,,,,,,,,,,
1168,91.45300000,,,,,,,,,,
1168.2,91.27100000,,,,,,,,,,
1168.4,91.08900000,,,,,,,,,,
1168.6,90.90800000,,,,,,,,,,
1168.8,90.72700000,,,,,,,,,,
1169,90.54500000,,,,,,,,,,
1169.2,90.35200000,,,,,,,,,,
1169.4,90.15800000,,,,,,,,,,
1169.6,89.96500000,,,,,,,,,,
1169.8,89.77300000,,,,,,,,,,
1170,89.58100000,,,,,,,,,,
1170.2,89.41500000,,,,,,,,,,
1170.4,89.25100000,,,,,,,,,,
1170.6,89.08600000,,,,,,,,,,
1170.8,88.92200000,,,,,,,,,,
1171,88.75900000,,,,,,,,,,
1171.2,88.65000000,,,,,,,,,,
1171.4,88.54100000,,,,,,,,,,
1171.6,88.43200000,,,,,,,,,,
1171.8,88.32300000,,,,,,,,,,
1172,88.21400000,,,,,,,,,,
1172.2,88.09700000,,,,,,,,,,
1172.4,87.97900000,,,,,,,,,,
1172.6,87.86200000,,,,,,,,,,
1172.8,87.74500000,,,,,,,,,,
1173,87.62900000,,,,,,,,,,
1173.2,87.60000000,,,,,,,,,,
1173.4,87.57200000,,,,,,,,,,
1173.6,87.54400000,,,,,,,,,,
1173.8,87.51600000,,,,,,,,,,
1174,87.48700000,,,,,,,,,,
1174.2,87.44100000,,,,,,,,,,
1174.4,87.39500000,,,,,,,,,,
1174.6,87.34900000,,,,,,,,,,
1174.8,87.30300000,,,,,,,,,,
1175,87.26000000,,,,,,,,,,
1175.2,87.29100000,,,,,,,,,,
1175.4,87.32100000,,,,,,,,,,
1175.6,87.35200000,,,,,,,,,,
1175.8,87.38200000,,,,,,,,,,
1176,87.41300000,,,,,,,,,,
1176.2,87.43200000,,,,,,,,,,
1176.4,87.45200000,,,,,,,,,,
1176.6,87.47100000,,,,,,,,,,
1176.8,87.49100000,,,,,,,,,,
1177,87.51200000,,,,,,,,,,
1177.2,87.58300000,,,,,,,,,,
1177.4,87.65500000,,,,,,,,,,
1177.6,87.72600000,,,,,,,,,,
1177.8,87.79800000,,,,,,,,,,
1178,87.86900000,,,,,,,,,,
1178.2,87.93300000,,,,,,,,,,
1178.4,87.99700000,,,,,,,,,,
1178.6,88.06100000,,,,,,,,,,
1178.8,88.12400000,,,,,,,,,,
1179,88.18900000,,,,,,,,,,
1179.2,88.28700000,,,,,,,,,,
1179.4,88.38500000,,,,,,,,,,
1179.6,88.48300000,,,,,,,,,,
1179.8,88.58200000,,,,,,,,,,
1180,88.67900000,,,,,,,,,,
1180.2,88.74800000,,,,,,,,,,
1180.4,88.81600000,,,,,,,,,,
1180.6,88.88400000,,,,,,,,,,
1180.8,88.95200000,,,,,,,,,,
1181,89.02100000,,,,,,,,,,
1181.2,89.11700000,,,,,,,,,,
1181.4,89.21300000,,,,,,,,,,
1181.6,89.30900000,,,,,,,,,,
1181.8,89.40500000,,,,,,,,,,
1182,89.50000000,,,,,,,,,,
1182.2,89.54900000,,,,,,,,,,
1182.4,89.59900000,,,,,,,,,,
1182.6,89.64900000,,,,,,,,,,
1182.8,89.69900000,,,,,,,,,,
1183,89.74900000,,,,,,,,,,
1183.2,89.80300000,,,,,,,,,,
1183.4,89.85800000,,,,,,,,,,
1183.6,89.91300000,,,,,,,,,,
1183.8,89.96800000,,,,,,,,,,
1184,90.02100000,,,,,,,,,,
1184.2,90.02400000,,,,,,,,,,
1184.4,90.02800000,,,,,,,,,,
1184.6,90.03100000,,,,,,,,,,
1184.8,90.03500000,,,,,,,,,,
1185,90.03800000,,,,,,,,,,
1185.2,90.02400000,,,,,,,,,,
1185.4,90.01100000,,,,,,,,,,
1185.6,89.99700000,,,,,,,,,,
1185.8,89.98300000,,,,,,,,,,
1186,89.96800000,,,,,,,,,,
1186.2,89.89600000,,,,,,,,,,
1186.4,89.82400000,,,,,,,,,,
1186.6,89.75200000,,,,,,,,,,
1186.8,89.68000000,,,,,,,,,,
1187,89.60800000,,,,,,,,,,
1187.2,89.53100000,,,,,,,,,,
1187.4,89.45300000,,,,,,,,,,
1187.6,89.37600000,,,,,,,,,,
1187.8,89.29900000,,,,,,,,,,
1188,89.21900000,,,,,,,,,,
1188.2,89.06100000,,,,,,,,,,
1188.4,88.90200000,,,,,,,,,,
1188.6,88.74400000,,,,,,,,,,
1188.8,88.58700000,,,,,,,,,,
1189,88.42900000,,,,,,,,,,
1189.2,88.27100000,,,,,,,,,,
1189.4,88.11400000,,,,,,,,,,
1189.6,87.95700000,,,,,,,,,,
1189.8,87.80000000,,,,,,,,,,
1190,87.64200000,,,,,,,,,,
1190.2,87.42900000,,,,,,,,,,
1190.4,87.21700000,,,,,,,,,,
1190.6,87.00500000,,,,,,,,,,
1190.8,86.79400000,,,,,,,,,,
1191,86.58300000,,,,,,,,,,
1191.2,86.35400000,,,,,,,,,,
1191.4,86.12600000,,,,,,,,,,
1191.6,85.89900000,,,,,,,,,,
1191.8,85.67200000,,,,,,,,,,
1192,85.44400000,,,,,,,,,,
1192.2,85.19200000,,,,,,,,,,
1192.4,84.94200000,,,,,,,,,,
1192.6,84.69100000,,,,,,,,,,
1192.8,84.44200000,,,,,,,,,,
1193,84.19300000,,,,,,,,,,
1193.2,83.91800000,,,,,,,,,,
1193.4,83.64500000,,,,,,,,,,
1193.6,83.37300000,,,,,,,,,,
1193.8,83.10100000,,,,,,,,,,
1194,82.83200000,,,,,,,,,,
1194.2,82.58100000,,,,,,,,,,
1194.4,82.33100000,,,,,,,,,,
1194.6,82.08200000,,,,,,,,,,
1194.8,81.83400000,,,,,,,,,,
1195,81.58500000,,,,,,,,,,
1195.2,81.28600000,,,,,,,,,,
1195.4,80.98700000,,,,,,,,,,
1195.6,80.68900000,,,,,,,,,,
1195.8,80.39300000,,,,,,,,,,
1196,80.09800000,,,,,,,,,,
1196.2,79.84200000,,,,,,,,,,
1196.4,79.58600000,,,,,,,,,,
1196.6,79.33100000,,,,,,,,,,
1196.8,79.07700000,,,,,,,,,,
1197,78.82400000,,,,,,,,,,
1197.2,78.56800000,,,,,,,,,,
1197.4,78.31400000,,,,,,,,,,
1197.6,78.06000000,,,,,,,,,,
1197.8,77.80700000,,,,,,,,,,
1198,77.55400000,,,,,,,,,,
1198.2,77.27700000,,,,,,,,,,
1198.4,77.00000000,,,,,,,,,,
1198.6,76.72500000,,,,,,,,,,
1198.8,76.45100000,,,,,,,,,,
1199,76.17800000,,,,,,,,,,
1199.2,75.97200000,,,,,,,,,,
1199.4,75.76600000,,,,,,,,,,
1199.6,75.56000000,,,,,,,,,,
1199.8,75.35500000,,,,,,,,,,
1200,75.15100000,,,,,,,,,,
